=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.04.02 12:29:59 =~=~=~=~=~=~=~=~=~=~=~=
Beginning Test Setup/Calibration
BendLabs Calibration routine
Press a key when the sensor is flat and straight on a table
a
Good. Now press a key when the sensor is flat on table but bent at 90 degrees (along X axis).
a
BendLabsCalibration complete.
Actuator Centering...
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Left Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Right Bumper Hit
Please enter the height of the tether attachment point on the user (from the actuator attachment) (in):
50
Please enter the distance between the attachement point on the user and actuator (in):
56
Good. Now press a key when ready to begin the test.
a
The NO Lean Tether Angle is: 81.79
81.79, 81.79
81.79, 81.04
81.79, 81.04
81.79, 82.05
81.79, 84.65
81.79, 86.47
81.80, 86.47
81.80, 86.47
81.80, 85.61
81.80, 85.61
81.80, 85.61
81.81, 87.65
81.81, 88.81
81.81, 88.81
81.82, 87.92
81.82, 85.93
81.82, 84.59
81.82, 85.16
81.82, 86.99
81.83, 88.23
81.83, 88.23
81.83, 89.39
81.84, 89.92
81.84, 89.92
81.85, 89.08
81.85, 87.08
81.85, 85.69
81.85, 85.69
81.86, 87.23
81.86, 88.06
81.86, 88.06
81.86, 88.06
81.87, 87.54
81.87, 87.54
81.87, 87.54
81.88, 87.54
81.88, 87.54
81.88, 87.54
81.88, 87.54
81.89, 87.54
81.89, 88.11
81.89, 88.11
81.90, 88.82
81.90, 88.82
81.90, 88.82
81.91, 88.82
81.91, 88.82
81.91, 88.82
81.92, 88.82
81.92, 88.82
81.92, 88.82
81.93, 88.82
81.93, 88.82
81.93, 88.82
81.94, 89.36
81.94, 89.36
81.95, 89.36
81.95, 89.36
81.95, 89.36
81.96, 88.23
81.96, 87.48
81.96, 87.48
81.96, 88.04
81.97, 88.04
81.97, 88.04
81.97, 88.04
81.98, 87.10
81.98, 86.51
81.98, 86.51
81.98, 88.35
81.99, 89.28
81.99, 89.28
81.99, 88.63
82.00, 87.19
82.00, 86.22
82.00, 86.22
82.00, 88.17
82.01, 89.17
82.01, 89.17
82.02, 89.17
82.02, 89.17
82.02, 89.17
82.03, 88.15
82.03, 86.68
82.03, 85.62
82.03, 85.62
82.03, 86.61
82.04, 87.16
82.04, 87.16
82.04, 87.16
82.04, 87.70
82.05, 87.70
82.05, 87.70
82.05, 87.70
82.06, 87.70
82.06, 87.70
82.06, 87.70
82.06, 88.34
82.07, 88.34
82.07, 87.05
82.07, 86.40
82.07, 86.40
82.08, 86.40
82.08, 86.40
82.08, 86.40
82.08, 86.96
82.09, 88.08
82.09, 88.88
82.09, 88.88
82.10, 88.88
82.10, 88.88
82.10, 88.88
82.11, 88.00
82.11, 86.46
82.11, 85.37
82.11, 85.37
82.11, 87.39
82.12, 88.44
82.12, 88.44
82.12, 86.41
82.12, 85.36
82.13, 85.36
82.13, 95.05
82.15, 117.91
82.18, 134.05
82.20, 135.54
82.23, 132.93
82.25, 132.13
82.28, 133.24
82.30, 134.25
82.33, 134.25
82.36, 134.25
82.38, 132.93
82.41, 132.29
82.43, 132.29
82.45, 123.88
82.46, 103.84
82.47, 89.59
82.47, 88.25
82.47, 88.81
82.47, 85.81
82.47, 82.86
82.48, 83.49
82.48, 86.56
82.48, 88.70
82.48, 88.70
82.49, 86.51
82.49, 85.33
82.49, 85.33
82.49, 85.33
82.49, 84.09
82.49, 83.37
82.49, 84.19
82.49, 86.44
82.50, 88.01
82.50, 88.01
82.50, 86.29
82.50, 85.37
82.50, 85.37
82.51, 88.16
82.51, 94.66
82.52, 99.21
82.53, 97.81
82.53, 92.79
82.54, 89.40
82.54, 88.48
82.54, 87.50
82.55, 86.66
82.55, 86.66
82.55, 86.66
82.55, 85.63
82.55, 85.09
82.55, 85.09
82.56, 86.80
82.56, 87.69
82.56, 87.69
82.56, 87.69
82.57, 91.10
82.58, 99.48
82.59, 105.44
82.60, 106.00
82.61, 105.04
82.62, 100.48
82.62, 90.81
82.62, 84.04
82.62, 84.04
82.63, 86.80
82.63, 88.46
82.63, 88.46
82.64, 88.46
82.64, 88.46
82.64, 88.46
82.64, 87.67
82.65, 86.79
82.65, 86.16
82.65, 86.16
82.65, 86.16
82.65, 85.15
82.65, 84.60
82.65, 84.60
82.66, 86.15
82.66, 86.95
82.66, 86.95
82.66, 91.38
82.67, 101.95
82.69, 109.50
82.70, 110.22
82.71, 107.27
82.72, 102.59
82.73, 99.70
82.74, 99.70
82.75, 99.70
82.76, 100.28
82.77, 106.18
82.79, 120.16
82.81, 130.08
82.83, 124.90
82.85, 108.80
82.85, 97.74
82.86, 96.81
82.87, 96.81
82.87, 93.06
82.88, 89.81
82.88, 89.81
82.88, 89.81
82.89, 89.81
82.89, 89.81
82.89, 89.81
82.90, 89.23
82.90, 89.23
82.90, 89.23
82.91, 89.23
82.91, 89.23
82.91, 88.52
82.91, 87.89
82.92, 86.50
82.92, 85.50
82.92, 86.11
82.92, 87.94
82.93, 89.20
82.93, 89.20
82.93, 88.45
82.93, 86.81
82.93, 85.72
82.94, 86.33
82.94, 88.18
82.94, 89.44
82.95, 89.44
82.95, 89.44
82.95, 89.44
82.95, 89.44
82.96, 89.44
82.96, 87.22
82.96, 85.95
82.96, 85.95
82.97, 87.74
82.97, 88.68
82.97, 88.68
82.97, 88.68
82.98, 88.68
82.98, 88.68
82.98, 88.68
82.98, 86.80
82.99, 85.74
82.99, 85.74
82.99, 87.41
82.99, 88.29
82.99, 88.29
83.00, 89.07
83.00, 89.07
83.00, 89.07
83.01, 89.07
83.01, 86.85
83.01, 85.59
83.01, 86.28
83.01, 88.39
83.02, 89.84
83.02, 89.84
83.02, 88.78
83.03, 88.21
83.03, 88.21
83.03, 88.21
83.03, 86.54
83.04, 85.65
83.04, 85.65
83.04, 87.38
83.04, 88.29
83.04, 88.29
83.05, 88.29
83.05, 88.29
83.05, 88.29
83.05, 88.29
83.06, 88.29
83.06, 89.08
83.06, 89.08
83.07, 88.04
83.07, 87.51
83.07, 87.51
83.07, 87.51
83.07, 86.99
83.08, 86.99
83.08, 86.99
83.08, 87.80
83.08, 88.37
83.09, 88.37
83.09, 86.98
83.09, 86.26
83.09, 86.26
83.09, 86.26
83.09, 86.26
83.10, 86.26
83.10, 86.97
83.10, 88.08
83.10, 88.88
83.11, 88.35
83.11, 86.80
83.11, 85.73
83.11, 85.73
83.11, 85.73
83.11, 86.91
83.12, 87.41
83.12, 87.41
83.12, 88.70
83.12, 89.34
83.13, 89.34
83.13, 89.34
83.13, 88.67
83.14, 88.67
83.14, 88.67
83.14, 88.07
83.14, 88.07
83.15, 88.07
83.15, 88.07
83.15, 97.37
83.17, 119.73
83.20, 135.58
83.23, 137.05
83.25, 134.50
83.28, 133.24
83.30, 133.24
83.33, 133.24
83.35, 133.24
83.38, 133.24
83.40, 133.24
83.43, 133.24
83.45, 133.24
83.47, 123.49
83.48, 99.23
83.48, 82.04
83.48, 80.43
83.48, 83.21
83.48, 84.60
83.48, 84.60
83.48, 84.60
83.48, 84.60
83.48, 84.60
83.48, 86.01
83.48, 86.82
83.48, 86.82
83.49, 86.82
83.49, 89.46
83.50, 96.00
83.50, 100.65
83.51, 100.65
83.52, 98.03
83.52, 92.20
83.53, 88.34
83.53, 88.34
83.53, 87.70
83.53, 85.62
