1503, -24.61, -0.45, -71.72, 359.78, 359.12, 359.99, 268.95
1513, -25.06, -0.45, -72.02, 359.71, 359.11, 359.98, 268.97
1523, -26.41, 1.05, -73.07, 359.63, 359.10, 359.97, 272.28
1533, -25.21, -0.60, -71.12, 359.55, 359.09, 359.96, 268.64
1543, -24.01, 1.05, -72.02, 359.47, 359.09, 359.95, 272.51
1553, -24.16, 0.15, -72.17, 359.39, 359.08, 359.94, 270.36
1563, -24.61, 1.35, -72.02, 359.32, 359.08, 359.93, 273.14
1573, -25.36, 0.00, -72.02, 359.24, 359.07, 359.92, -180.00
1582, -23.71, 0.75, -74.27, 359.16, 359.07, 359.91, 271.81
1592, -24.91, 0.45, -73.97, 359.09, 359.05, 359.91, 271.04
1602, -23.41, 0.15, -70.82, 359.01, 359.04, 359.90, 270.37
1612, -24.01, -0.45, -72.02, 358.94, 359.03, 359.89, 268.93
1623, -24.01, 0.30, -71.27, 358.85, 359.03, 359.88, 270.72
1633, -25.21, 0.15, -72.17, 358.78, 359.02, 359.87, 270.34
1643, -24.01, 0.30, -73.67, 358.70, 359.01, 359.86, 270.72
1653, -23.56, 0.60, -72.32, 358.61, 359.01, 359.85, 271.46
1663, -24.46, 0.75, -72.47, 358.52, 359.00, 359.84, 271.76
1726, -23.71, -0.30, -72.47, 358.44, 358.99, 359.83, 269.27
1736, -24.31, 0.00, -72.02, 358.36, 358.98, 359.82, -180.00
1746, -24.01, 1.35, -73.07, 358.28, 358.97, 359.81, 273.22
1756, -24.31, 0.60, -71.72, 358.19, 358.96, 359.80, 271.41
1765, -25.51, 1.20, -73.22, 358.11, 358.95, 359.79, 272.69
1775, -24.01, 0.00, -72.62, 358.02, 358.94, 359.79, -180.00
1785, -24.46, 0.15, -72.92, 357.94, 358.93, 359.78, 270.35
1795, -24.91, -0.90, -72.92, 357.85, 358.92, 359.77, 267.93
1805, -25.21, 0.15, -72.92, 357.77, 358.91, 359.76, 270.34
1815, -24.61, 0.60, -73.07, 357.68, 358.90, 359.75, 271.40
1825, -24.91, 0.75, -72.47, 357.59, 358.89, 359.74, 271.73
1835, -24.61, 0.60, -73.67, 357.49, 358.88, 359.73, 271.40
1845, -25.51, 1.95, -72.47, 357.40, 358.88, 359.72, 274.37
1855, -24.46, 0.45, -71.87, 357.31, 358.87, 359.71, 271.05
1865, -25.51, 0.45, -73.97, 357.22, 358.86, 359.70, 271.01
1875, -24.91, 1.20, -71.42, 357.13, 358.85, 359.69, 272.76
1917, -23.56, 0.60, -72.02, 357.03, 358.84, 359.69, 271.46
1927, -23.41, -0.60, -73.52, 356.93, 358.83, 359.68, 268.53
1937, -24.61, -0.75, -73.67, 356.83, 358.82, 359.67, 268.25
1947, -24.61, 0.60, -73.37, 356.73, 358.81, 359.66, 271.40
1957, -25.06, 1.05, -73.07, 356.64, 358.80, 359.65, 272.40
1967, -24.61, 1.65, -70.97, 356.54, 358.79, 359.64, 273.84
1977, -25.66, 0.60, -74.12, 356.44, 358.78, 359.63, 271.34
1987, -25.06, 1.05, -73.37, 356.34, 358.77, 359.62, 272.40
1997, -26.11, 0.60, -72.62, 356.25, 358.76, 359.61, 271.32
2007, -24.91, 1.95, -74.27, 356.14, 358.75, 359.61, 274.48
2017, -25.06, 1.65, -72.02, 356.04, 358.73, 359.60, 273.77
2027, -24.46, 1.20, -73.97, 355.93, 358.72, 359.59, 272.81
2037, -25.06, 1.05, -74.12, 355.83, 358.71, 359.58, 272.40
2047, -24.31, 0.30, -73.37, 355.73, 358.70, 359.57, 270.71
2057, -24.61, 1.05, -72.62, 355.62, 358.69, 359.56, 272.44
2067, -24.16, 1.50, -74.57, 355.53, 358.68, 359.55, 273.55
2077, -24.91, 0.75, -73.22, 355.42, 358.67, 359.54, 271.73
2120, -24.61, 0.00, -72.32, 355.31, 358.66, 359.54, -180.00
2129, -25.96, -0.30, -71.87, 355.20, 358.65, 359.53, 269.34
2139, -24.01, 0.60, -72.32, 355.09, 358.64, 359.52, 271.43
2149, -25.51, -0.60, -72.17, 354.98, 358.62, 359.51, 268.65
2159, -25.96, 0.15, -72.47, 354.87, 358.61, 359.50, 270.33
