43.68, 43.03
43.68, 44.02
43.69, 45.52
43.70, 44.57
43.70, 43.59
43.70, 43.59
43.70, 43.59
43.70, 43.59
43.69, 42.83
43.69, 42.83
43.68, 42.83
43.68, 43.76
43.69, 45.57
43.70, 44.90
43.70, 44.04
43.71, 45.05
43.71, 45.05
43.71, 43.39
43.71, 43.39
43.71, 43.39
43.71, 43.39
43.71, 44.88
43.73, 46.24
43.73, 45.40
43.74, 44.35
43.74, 44.35
43.74, 44.35
43.74, 43.06
43.74, 43.06
43.74, 44.38
43.75, 45.10
43.75, 44.40
43.75, 43.66
43.75, 44.49
43.76, 45.49
43.77, 44.52
43.77, 43.92
43.77, 44.80
43.77, 44.30
43.78, 44.30
43.78, 45.14
43.79, 44.37
43.78, 42.86
43.78, 43.52
43.79, 45.16
43.79, 45.16
43.80, 44.09
43.80, 44.09
43.80, 44.09
43.80, 44.09
43.81, 45.29
43.82, 45.29
43.82, 43.79
43.82, 43.79
43.83, 45.81
43.84, 45.81
43.84, 44.81
43.85, 45.32
43.85, 44.17
43.85, 43.61
43.85, 44.65
43.86, 44.65
43.85, 43.20
43.85, 43.89
43.86, 45.41
43.87, 45.41
43.87, 44.71
43.88, 45.69
43.89, 44.73
43.88, 43.64
43.89, 44.21
43.89, 44.21
43.89, 44.21
43.90, 45.24
43.91, 46.15
43.91, 44.91
43.91, 43.96
43.92, 44.77
43.92, 44.77
43.93, 44.77
43.93, 44.14
43.93, 44.14
43.93, 44.14
43.93, 44.14
43.94, 45.60
43.95, 45.60
43.95, 44.71
43.96, 45.49
43.96, 44.92
43.96, 44.17
43.96, 44.17
43.96, 43.59
43.96, 42.92
43.96, 43.93
43.96, 45.30
43.97, 44.59
43.97, 44.59
43.98, 45.90
43.99, 45.09
43.98, 43.39
43.98, 42.51
43.97, 42.51
43.97, 43.77
43.97, 44.73
43.98, 45.54
43.98, 44.65
43.99, 44.65
43.99, 45.23
43.99, 44.59
43.99, 43.26
43.99, 43.26
43.98, 42.67
43.97, 42.67
43.98, 44.97
43.99, 46.05
43.99, 44.52
43.99, 43.39
43.99, 44.39
43.99, 44.39
43.99, 43.60
43.99, 43.60
43.99, 43.60
43.99, 43.60
43.98, 43.60
43.99, 45.53
44.00, 45.53
44.00, 44.91
44.01, 44.91
44.01, 44.09
44.00, 43.31
44.01, 44.16
44.01, 45.62
44.02, 45.62
44.03, 45.62
44.04, 46.51
44.05, 45.67
44.05, 44.77
44.06, 44.77
44.06, 44.19
44.06, 44.19
44.06, 44.87
44.07, 45.42
44.07, 44.18
44.07, 44.18
44.07, 44.76
44.07, 43.99
44.07, 43.99
44.08, 45.51
44.08, 44.39
44.08, 43.76
44.08, 44.92
44.09, 44.24
44.08, 42.72
44.08, 43.52
44.08, 45.27
44.09, 45.27
44.09, 43.81
44.08, 43.81
44.08, 43.81
44.08, 43.81
44.09, 45.67
44.10, 45.67
44.10, 43.95
44.10, 43.95
44.11, 46.06
44.11, 45.32
44.11, 44.36
44.12, 45.51
44.13, 45.51
44.13, 44.11
44.13, 44.11
44.13, 44.11
44.12, 42.94
44.12, 44.18
44.13, 46.10
44.14, 45.38
44.14, 44.35
44.15, 45.47
44.15, 45.47
44.15, 43.91
44.15, 43.34
44.14, 43.34
44.14, 43.34
44.14, 44.71
44.15, 46.17
44.16, 45.54
44.16, 44.87
44.17, 44.87
44.17, 44.19
44.17, 44.19
44.17, 44.19
44.16, 43.68
44.16, 43.06
44.16, 43.94
44.16, 44.89
44.16, 43.86
44.16, 43.86
44.16, 45.30
44.17, 45.30
44.17, 44.00
44.16, 43.39
44.16, 43.39
44.16, 43.39
44.15, 43.39
44.16, 45.02
44.16, 45.02
44.17, 45.02
44.17, 45.60
44.17, 44.40
44.17, 43.11
44.16, 43.11
44.16, 43.66
44.16, 43.66
44.16, 44.38
44.17, 45.78
44.17, 44.91
44.17, 44.08
44.17, 44.08
44.17, 44.08
44.17, 43.46
44.16, 43.46
44.16, 43.46
44.16, 43.46
44.15, 43.46
44.15, 44.58
44.15, 43.50
44.15, 43.50
44.15, 44.40
44.15, 44.40
44.15, 43.60
44.15, 43.60
44.15, 44.50
44.15, 44.50
44.15, 44.50
44.15, 44.50
44.15, 44.50
44.16, 44.50
44.16, 45.65
44.17, 44.81
44.16, 43.86
44.17, 44.70
44.18, 45.95
44.18, 45.07
44.18, 44.24
44.18, 44.91
44.19, 44.91
44.19, 44.22
44.19, 44.22
44.19, 43.63
44.18, 43.63
44.18, 44.21
44.19, 45.06
44.19, 44.44
44.19, 44.44
44.20, 45.66
44.20, 45.66
44.21, 44.26
