1524, -12.90, 3.45, -54.01, 359.73, 359.12, 359.99, 284.97
1534, -12.75, 1.50, -53.86, 359.57, 359.11, 359.98, 276.71
1544, -11.70, 3.30, -53.86, 359.40, 359.10, 359.97, 285.75
1554, -11.85, 2.40, -52.96, 359.23, 359.09, 359.97, 281.45
1564, -10.80, 3.45, -52.96, 359.07, 359.07, 359.96, 287.72
1574, -12.75, 2.55, -53.86, 358.91, 359.06, 359.95, 281.31
1584, -12.75, 2.25, -54.46, 358.74, 359.05, 359.94, 280.01
1594, -13.50, 2.55, -55.51, 358.57, 359.04, 359.93, 280.70
1604, -12.60, 1.65, -53.71, 358.40, 359.02, 359.93, 277.46
1615, -12.00, 2.25, -54.16, 358.23, 359.01, 359.92, 280.62
1625, -12.30, 3.00, -52.81, 358.06, 359.00, 359.91, 283.71
1635, -12.15, 2.85, -53.71, 357.89, 358.98, 359.90, 283.20
1645, -12.75, 3.75, -53.86, 357.71, 358.97, 359.90, 286.39
1655, -11.85, 1.65, -52.66, 357.53, 358.96, 359.89, 277.93
1665, -12.15, 2.40, -52.36, 357.36, 358.95, 359.88, 281.17
1675, -11.85, 2.85, -53.71, 357.18, 358.94, 359.87, 283.52
1686, -12.60, 3.15, -53.71, 357.00, 358.93, 359.86, 284.04
1696, -12.30, 1.95, -52.51, 356.82, 358.91, 359.86, 279.01
1760, -13.20, 3.45, -52.66, 356.64, 358.90, 359.85, 284.65
1770, -12.90, 3.15, -53.26, 356.46, 358.89, 359.84, 283.72
1780, -12.90, 3.45, -55.06, 356.28, 358.88, 359.84, 284.97
1790, -13.20, 2.85, -53.26, 356.10, 358.87, 359.83, 282.18
1800, -12.60, 2.10, -54.01, 355.92, 358.85, 359.82, 279.46
1810, -12.15, 3.45, -54.01, 355.73, 358.84, 359.81, 285.85
1820, -13.20, 2.40, -54.01, 355.53, 358.83, 359.81, 280.30
1830, -12.90, 2.85, -54.01, 355.34, 358.81, 359.80, 282.46
1840, -13.05, 2.55, -53.86, 355.14, 358.80, 359.79, 281.06
1850, -12.75, 3.00, -54.16, 354.96, 358.78, 359.79, 283.24
1860, -12.30, 4.05, -54.16, 354.76, 358.77, 359.78, 288.23
1870, -12.30, 3.00, -54.46, 354.56, 358.76, 359.77, 283.71
1880, -12.15, 3.15, -54.31, 354.36, 358.75, 359.76, 284.53
1890, -12.30, 4.05, -53.86, 354.16, 358.73, 359.76, 288.23
1900, -12.90, 3.90, -53.26, 353.96, 358.72, 359.75, 286.82
1910, -12.00, 3.00, -53.56, 353.76, 358.71, 359.75, 284.04
1920, -12.15, 3.90, -54.76, 353.56, 358.69, 359.74, 287.80
1962, -12.00, 2.55, -52.81, 353.35, 358.68, 359.73, 282.00
1972, -12.30, 4.05, -53.86, 353.14, 358.66, 359.73, 288.23
1982, -13.05, 3.00, -53.11, 352.93, 358.65, 359.72, 282.95
1992, -11.70, 2.55, -53.86, 352.73, 358.63, 359.72, 282.30
2002, -12.15, 2.85, -54.31, 352.52, 358.62, 359.71, 283.20
2012, -12.60, 2.40, -55.06, 352.30, 358.60, 359.70, 280.78
2022, -12.60, 3.15, -53.71, 352.10, 358.59, 359.70, 284.04
2032, -13.05, 2.55, -53.11, 351.88, 358.58, 359.69, 281.06
2042, -11.40, 3.15, -54.31, 351.66, 358.56, 359.69, 285.45
2052, -12.75, 2.25, -54.16, 351.43, 358.55, 359.68, 280.01
2062, -13.20, 3.45, -52.96, 351.21, 358.53, 359.67, 284.65
2072, -12.60, 3.90, -54.31, 350.99, 358.52, 359.67, 287.20
2082, -13.65, 3.45, -54.31, 350.78, 358.51, 359.66, 284.18
2092, -13.80, 3.30, -54.46, 350.56, 358.49, 359.66, 283.45
2102, -12.30, 4.05, -53.56, 350.33, 358.47, 359.65, 288.23
2112, -12.30, 2.55, -53.11, 350.10, 358.46, 359.65, 281.71
2122, -11.85, 3.15, -53.26, 349.86, 358.44, 359.64, 284.89
2165, -11.25, 2.25, -53.11, 349.62, 358.43, 359.64, 281.31
2175, -11.10, 2.85, -52.96, 349.39, 358.42, 359.63, 284.40
2185, -12.60, 2.85, -54.31, 349.15, 358.40, 359.63, 282.75
2195, -12.60, 3.15, -54.01, 348.91, 358.39, 359.62, 284.04
2205, -12.00, 3.75, -51.76, 348.67, 358.37, 359.62, 287.35
2215, -12.30, 3.30, -54.16, 348.43, 358.36, 359.61, 285.02
2225, -12.15, 2.85, -53.71, 348.19, 358.34, 359.61, 283.20
2235, -12.75, 3.30, -54.46, 347.95, 358.32, 359.60, 284.51
2245, -14.10, 2.25, -54.16, 347.70, 358.30, 359.60, 279.07
2255, -12.00, 4.35, -53.86, 347.45, 358.28, 359.59, 289.93
2265, -12.00, 3.30, -55.51, 347.20, 358.27, 359.59, 285.38
2275, -12.75, 3.75, -53.56, 346.95, 358.25, 359.58, 286.39
2285, -13.65, 1.65, -54.31, 346.69, 358.23, 359.58, 276.89
2295, -13.80, 3.00, -53.86, 346.43, 358.21, 359.57, 282.26
2305, -13.05, 3.00, -54.46, 346.17, 358.19, 359.57, 282.95
2315, -13.65, 3.15, -52.66, 345.91, 358.18, 359.57, 282.99
2325, -13.20, 3.15, -53.71, 345.65, 358.16, 359.56, 283.42
2365, -13.50, 3.30, -52.81, 344.84, 358.11, 359.55, 283.74
2375, -12.90, 3.90, -54.76, 344.58, 358.09, 359.55, 286.82
2385, -11.70, 3.75, -54.46, 344.32, 358.07, 359.55, 287.77
2395, -13.65, 3.15, -52.96, 344.04, 358.05, 359.54, 282.99
2405, -12.75, 3.30, -54.16, 343.76, 358.04, 359.54, 284.51
2415, -12.15, 3.45, -54.76, 343.48, 358.01, 359.54, 285.85
2425, -11.40, 2.10, -53.71, 343.19, 357.99, 359.53, 280.44
2435, -13.20, 3.90, -53.26, 342.89, 357.98, 359.53, 286.46
2445, -12.30, 3.00, -55.96, 342.60, 357.96, 359.53, 283.71
2455, -12.75, 5.10, -54.16, 342.31, 357.94, 359.53, 291.80
2465, -12.15, 2.10, -52.96, 342.04, 357.93, 359.52, 279.81
2475, -11.85, 4.20, -53.26, 341.77, 357.91, 359.52, 289.52
2485, -12.75, 4.05, -53.86, 341.49, 357.89, 359.51, 287.62
2495, -13.50, 2.55, -53.86, 341.20, 357.87, 359.51, 280.70
2505, -12.60, 2.85, -53.26, 340.88, 357.84, 359.51, 282.75
2515, -12.60, 3.15, -53.71, 340.56, 357.82, 359.51, 284.04
2525, -12.00, 4.35, -53.86, 340.24, 357.80, 359.51, 289.93
2565, -12.60, 3.15, -54.01, 339.06, 357.71, 359.50, 284.04
2575, -12.15, 2.85, -54.01, 338.76, 357.70, 359.50, 283.20
2585, -12.90, 3.45, -54.76, 338.43, 357.68, 359.49, 284.97
2595, -11.85, 3.45, -54.76, 338.11, 357.66, 359.49, 286.23
2605, -13.65, 3.15, -54.31, 337.78, 357.64, 359.49, 282.99
2615, -11.85, 4.20, -52.66, 337.45, 357.61, 359.49, 289.52
2625, -13.20, 2.85, -53.71, 337.12, 357.59, 359.49, 282.18
2635, -14.10, 3.75, -53.86, 336.80, 357.56, 359.49, 284.89
2645, -13.80, 3.75, -53.56, 336.48, 357.54, 359.49, 285.20
2655, -12.30, 2.55, -53.56, 336.15, 357.52, 359.49, 281.71
2665, -12.60, 4.65, -53.71, 335.83, 357.50, 359.49, 290.26
2675, -14.55, 3.75, -54.91, 335.49, 357.47, 359.49, 284.45
2685, -12.75, 2.55, -54.16, 335.16, 357.45, 359.49, 281.31
2695, -11.85, 3.90, -54.76, 334.81, 357.43, 359.49, 288.22
2705, -12.90, 3.15, -55.06, 334.46, 357.40, 359.50, 283.72
2715, -12.00, 3.00, -54.46, 334.12, 357.37, 359.50, 284.04
2725, -12.00, 2.55, -54.91, 333.77, 357.35, 359.50, 282.00
2767, -12.15, 2.40, -53.26, 332.36, 357.24, 359.51, 281.17
2841, -12.60, 4.95, -55.36, 318.68, 356.22, 359.69, 291.45
2851, -12.60, 3.45, -53.71, 318.22, 356.19, 359.70, 285.31
2861, -12.60, 2.85, -54.76, 317.75, 356.15, 359.71, 282.75
2871, -12.15, 4.65, -55.06, 317.30, 356.12, 359.73, 290.94
2881, -11.25, 3.00, -54.46, 316.85, 356.08, 359.74, 284.93
2891, -12.60, 3.45, -53.71, 316.39, 356.05, 359.75, 285.31
2901, -11.25, 2.55, -53.56, 315.93, 356.01, 359.76, 282.77
2911, -12.15, 2.85, -54.01, 315.45, 355.97, 359.78, 283.20
