1485, 68.57, 13.35, -80.87, 359.80, 359.12, 359.99, 78.98
1494, 68.12, 14.40, -80.12, 359.78, 359.12, 359.98, 78.06
1504, 68.12, 13.80, -80.42, 359.75, 359.11, 359.97, 78.54
1513, 69.02, 13.95, -81.02, 359.72, 359.10, 359.96, 78.57
1523, 67.67, 13.50, -79.97, 359.69, 359.10, 359.95, 78.71
1533, 68.42, 13.95, -79.67, 359.66, 359.09, 359.94, 78.47
1542, 68.72, 13.20, -79.67, 359.63, 359.08, 359.93, 79.12
1552, 69.02, 13.50, -81.32, 359.60, 359.07, 359.93, 78.93
1562, 68.12, 13.05, -79.82, 359.56, 359.07, 359.92, 79.15
1572, 68.57, 13.05, -81.47, 359.53, 359.06, 359.91, 79.22
1581, 68.42, 12.15, -79.67, 359.50, 359.06, 359.90, 79.93
1591, 68.42, 12.15, -79.67, 359.47, 359.06, 359.89, 79.93
1601, 68.12, 13.35, -81.17, 359.44, 359.05, 359.88, 78.91
1610, 69.17, 13.80, -80.87, 359.41, 359.05, 359.87, 78.71
1620, 67.22, 14.25, -79.97, 359.38, 359.05, 359.86, 78.03
1630, 67.97, 12.90, -80.27, 359.35, 359.05, 359.85, 79.25
1640, 68.12, 14.10, -80.42, 359.32, 359.04, 359.85, 78.30
1650, 66.77, 14.40, -79.07, 359.29, 359.04, 359.84, 77.83
1715, 69.17, 13.05, -79.82, 359.25, 359.03, 359.83, 79.31
1725, 67.07, 14.10, -80.87, 359.22, 359.03, 359.82, 78.12
1735, 67.82, 14.10, -81.92, 359.19, 359.03, 359.81, 78.25
1745, 67.82, 14.85, -81.47, 359.16, 359.02, 359.80, 77.65
1755, 69.17, 13.35, -81.17, 359.13, 359.02, 359.79, 79.07
1765, 67.07, 13.80, -81.17, 359.09, 359.02, 359.78, 78.37
1775, 66.92, 13.95, -81.02, 359.06, 359.01, 359.77, 78.22
1784, 68.42, 14.25, -80.57, 359.02, 359.01, 359.76, 78.23
1794, 67.07, 14.40, -79.82, 358.99, 359.01, 359.75, 77.88
1804, 67.22, 13.95, -79.97, 358.95, 359.00, 359.75, 78.27
1814, 67.07, 14.40, -80.87, 358.92, 359.00, 359.74, 77.88
1824, 66.77, 13.80, -80.12, 358.89, 358.99, 359.73, 78.32
1834, 68.57, 13.80, -80.12, 358.85, 358.99, 359.72, 78.62
1844, 67.07, 12.00, -81.17, 358.82, 358.99, 359.71, 79.85
1854, 66.32, 14.10, -81.17, 358.78, 358.98, 359.70, 77.99
1864, 68.42, 14.70, -80.57, 358.75, 358.98, 359.69, 77.87
1874, 67.52, 14.40, -80.42, 358.71, 358.97, 359.68, 77.96
1913, 68.12, 13.80, -80.87, 358.67, 358.97, 359.67, 78.54
1923, 68.72, 15.00, -80.27, 358.64, 358.96, 359.67, 77.68
1933, 66.62, 15.00, -81.62, 358.60, 358.96, 359.66, 77.31
