1519, -24.16, 0.15, -72.47, 359.77, 359.13, 359.99, 270.36
1529, -23.26, 0.60, -71.27, 359.71, 359.13, 359.98, 271.48
1539, -25.21, -0.60, -72.47, 359.64, 359.13, 359.98, 268.64
1549, -22.36, 1.95, -72.92, 359.56, 359.13, 359.97, 274.99
1559, -23.11, 1.20, -72.92, 359.48, 359.13, 359.96, 272.97
1569, -23.26, 0.60, -72.32, 359.39, 359.14, 359.96, 271.48
1579, -22.06, 0.75, -72.47, 359.31, 359.15, 359.95, 271.95
1589, -24.46, 0.45, -72.47, 359.22, 359.16, 359.94, 271.05
1599, -23.41, 1.20, -72.17, 359.15, 359.16, 359.93, 272.94
1609, -23.11, 0.15, -72.17, 359.07, 359.16, 359.93, 270.37
1619, -23.26, 0.60, -72.02, 359.00, 359.15, 359.92, 271.48
1630, -23.26, 0.60, -73.67, 358.91, 359.16, 359.91, 271.48
1640, -23.56, -0.45, -73.07, 358.82, 359.16, 359.91, 268.91
1650, -23.71, 0.75, -71.42, 358.73, 359.17, 359.90, 271.81
1660, -22.21, 1.05, -73.67, 358.64, 359.19, 359.89, 272.71
1670, -22.06, 1.20, -73.22, 358.55, 359.19, 359.89, 273.12
1680, -23.26, 0.60, -72.02, 358.47, 359.20, 359.88, 271.48
1690, -23.56, 1.65, -72.62, 358.39, 359.19, 359.87, 274.01
1754, -22.66, -0.30, -72.47, 358.31, 359.19, 359.86, 269.24
1764, -24.16, 1.50, -72.92, 358.22, 359.19, 359.86, 273.55
1774, -22.06, 0.75, -72.47, 358.13, 359.20, 359.85, 271.95
1784, -23.26, 1.05, -74.12, 358.03, 359.22, 359.84, 272.59
1794, -24.01, 2.40, -73.67, 357.94, 359.23, 359.83, 275.71
1804, -23.26, 0.60, -75.17, 357.84, 359.24, 359.83, 271.48
1814, -24.16, 1.20, -73.22, 357.75, 359.24, 359.82, 272.84
1824, -23.26, 2.10, -74.42, 357.66, 359.23, 359.81, 275.16
1834, -24.31, 0.60, -72.32, 357.57, 359.23, 359.81, 271.41
1844, -23.11, 1.50, -73.97, 357.47, 359.24, 359.80, 273.72
1854, -23.11, 2.25, -73.22, 357.37, 359.25, 359.79, 275.56
1864, -23.11, 1.95, -72.92, 357.27, 359.26, 359.78, 274.83
1874, -23.26, 1.65, -72.32, 357.18, 359.27, 359.78, 274.06
1884, -24.16, 1.95, -73.52, 357.09, 359.27, 359.77, 274.62
1894, -25.21, 0.45, -73.52, 357.00, 359.27, 359.76, 271.02
1904, -23.71, 1.95, -73.22, 356.90, 359.27, 359.76, 274.70
1914, -22.81, 1.65, -74.12, 356.81, 359.28, 359.75, 274.14
1956, -23.26, 2.10, -73.07, 356.70, 359.29, 359.74, 275.16
1966, -24.01, 1.05, -73.67, 356.59, 359.29, 359.74, 272.51
1976, -23.26, 2.40, -74.12, 356.48, 359.30, 359.73, 275.89
1986, -24.01, 1.35, -71.27, 356.37, 359.30, 359.72, 273.22
1996, -22.51, 0.30, -73.37, 356.27, 359.31, 359.72, 270.76
2006, -23.56, 1.65, -73.07, 356.17, 359.31, 359.71, 274.01
2016, -23.41, 1.20, -73.52, 356.07, 359.32, 359.70, 272.94
2026, -23.11, 1.50, -73.22, 355.97, 359.33, 359.70, 273.72
2036, -23.11, 2.25, -74.57, 355.87, 359.33, 359.69, 275.56
2046, -23.41, 2.25, -73.97, 355.77, 359.33, 359.68, 275.49
2056, -24.46, -0.30, -72.47, 355.67, 359.33, 359.68, 269.30
2066, -22.66, 0.45, -74.57, 355.56, 359.33, 359.67, 271.14
2076, -23.11, 1.50, -72.47, 355.44, 359.35, 359.66, 273.72
2086, -25.06, 0.30, -72.02, 355.33, 359.37, 359.65, 270.69
2096, -23.71, 1.20, -72.17, 355.21, 359.38, 359.65, 272.90
2106, -24.01, 2.10, -73.37, 355.10, 359.38, 359.64, 275.00
2116, -23.71, 1.50, -74.27, 354.99, 359.38, 359.63, 273.62
2158, -23.26, 1.35, -73.67, 354.89, 359.37, 359.63, 273.32
2168, -22.36, 1.50, -73.97, 354.77, 359.37, 359.62, 273.84
2178, -23.41, 1.20, -72.92, 354.65, 359.39, 359.61, 272.94
2188, -24.01, 1.35, -73.37, 354.53, 359.41, 359.61, 273.22
2198, -23.71, 1.20, -73.97, 354.41, 359.42, 359.60, 272.90
2208, -23.26, 2.10, -73.67, 354.29, 359.43, 359.59, 275.16
2218, -23.11, 1.50, -72.17, 354.18, 359.43, 359.58, 273.72
2228, -23.26, 2.10, -72.32, 354.08, 359.42, 359.58, 275.16
2238, -23.56, 2.85, -72.02, 353.97, 359.42, 359.57, 276.90
2248, -23.11, 1.20, -72.47, 353.85, 359.43, 359.57, 272.97
2258, -24.46, -0.30, -73.97, 353.71, 359.44, 359.56, 269.30
2268, -23.56, 1.35, -72.32, 353.57, 359.46, 359.55, 273.28
2278, -23.41, 1.20, -74.57, 353.43, 359.48, 359.55, 272.94
2288, -23.71, 0.45, -72.17, 353.31, 359.49, 359.54, 271.09
2297, -24.46, 2.55, -73.52, 353.20, 359.48, 359.53, 275.95
2307, -24.01, 2.10, -73.37, 353.09, 359.47, 359.53, 275.00
2317, -25.36, 2.10, -73.37, 352.97, 359.47, 359.52, 274.74
2357, -23.71, 1.50, -71.87, 352.69, 359.50, 359.51, 273.62
2431, -24.91, 1.50, -73.52, 347.66, 359.79, 359.28, 273.45
2441, -22.81, 0.60, -73.67, 347.48, 359.81, 359.27, 271.51
2451, -24.46, 1.20, -73.22, 347.29, 359.83, 359.26, 272.81
2461, -24.61, 1.65, -73.67, 347.12, 359.84, 359.25, 273.84
2471, -23.26, 1.65, -72.62, 346.96, 359.84, 359.25, 274.06
2481, -24.16, 1.20, -72.92, 346.81, 359.84, 359.24, 272.84
2491, -23.56, 0.60, -72.02, 346.65, 359.83, 359.24, 271.46
2501, -23.71, 1.50, -72.17, 346.47, 359.83, 359.23, 273.62
2511, -22.51, 2.10, -74.12, 346.28, 359.86, 359.23, 275.33
2521, -22.81, 1.65, -74.12, 346.08, 359.89, 359.22, 274.14
2531, -22.81, 1.65, -75.17, 345.89, 359.92, 359.21, 274.14
2541, -23.11, 1.50, -73.52, 345.71, 359.92, 359.20, 273.72
2551, -23.11, 1.95, -72.17, 345.54, 359.92, 359.20, 274.83
2561, -22.51, 1.35, -74.12, 345.37, 359.91, 359.19, 273.43
2571, -24.61, 2.10, -71.72, 345.20, 359.90, 359.19, 274.88
2581, -22.81, 1.05, -72.02, 345.01, 359.91, 359.18, 272.64
2620, -22.81, 0.30, -73.37, 344.81, 359.93, 359.18, 270.75
2630, -23.56, 0.60, -73.07, 344.60, 359.96, 359.17, 271.46
2639, -22.36, 1.20, -73.97, 344.40, 359.98, 359.16, 273.07
2649, -22.51, 0.60, -74.12, 344.21, 360.00, 359.15, 271.53
2658, -23.26, 2.10, -73.07, 344.03, 359.99, 359.15, 275.16
2668, -24.01, 0.00, -73.67, 343.85, 359.98, 359.14, -180.00
2677, -23.26, 2.40, -72.02, 343.67, 359.98, 359.14, 275.89
2687, -23.41, 1.95, -73.22, 343.47, 359.99, 359.13, 274.76
2696, -23.41, 1.50, -73.22, 343.25, 0.01, 359.13, 273.67
2706, -22.81, 1.05, -73.37, 343.03, 0.04, 359.12, 272.64
2715, -22.36, 0.75, -73.52, 342.82, 0.07, 359.11, 271.92
2725, -25.06, 2.10, -74.12, 342.61, 0.08, 359.10, 274.79
2734, -22.81, 1.35, -74.12, 342.42, 0.08, 359.09, 273.39
2744, -22.81, 1.35, -73.07, 342.23, 0.08, 359.09, 273.39
2753, -23.11, 0.75, -72.47, 342.03, 0.07, 359.09, 271.86
2762, -24.01, 1.65, -74.12, 341.83, 0.08, 359.08, 273.93
2772, -24.16, 1.95, -73.52, 341.61, 0.10, 359.08, 274.62
2814, -22.21, 2.10, -73.07, 341.38, 0.13, 359.07, 275.40
2823, -23.26, 1.35, -72.62, 341.15, 0.16, 359.06, 273.32
2833, -23.11, 1.20, -72.47, 340.93, 0.17, 359.05, 272.97
2842, -23.71, 2.25, -73.22, 340.72, 0.17, 359.04, 275.42
2852, -23.41, 2.25, -74.57, 340.51, 0.17, 359.04, 275.49
2861, -24.31, 2.10, -72.62, 340.29, 0.16, 359.04, 274.94
2870, -24.16, 1.95, -72.47, 340.06, 0.17, 359.03, 274.62
2880, -24.16, 1.95, -72.47, 339.83, 0.19, 359.02, 274.62
2889, -24.46, 1.50, -73.97, 339.59, 0.22, 359.01, 273.51
2899, -24.61, 1.35, -73.67, 339.35, 0.24, 359.00, 273.14
2908, -22.81, 1.05, -72.62, 339.13, 0.26, 359.00, 272.64
2918, -22.06, 1.95, -72.92, 338.91, 0.26, 358.99, 275.05
2927, -23.71, -0.30, -74.27, 338.68, 0.26, 358.99, 269.27
2937, -24.91, 2.25, -72.92, 338.45, 0.26, 358.98, 275.16
2946, -24.01, 1.65, -72.62, 338.22, 0.27, 358.98, 273.93
2956, -24.31, 1.05, -72.02, 337.97, 0.29, 358.97, 272.47
2965, -23.71, 1.20, -74.27, 337.72, 0.32, 358.96, 272.90
3007, -23.41, 0.45, -72.47, 337.47, 0.34, 358.95, 271.10
3016, -22.36, -0.30, -72.92, 337.22, 0.36, 358.94, 269.23
3026, -24.01, 1.35, -73.67, 336.98, 0.37, 358.94, 273.22
3035, -21.76, 2.40, -73.67, 336.75, 0.37, 358.93, 276.30
3045, -23.41, 1.20, -72.47, 336.51, 0.37, 358.93, 272.94
3054, -24.16, -0.30, -73.22, 336.26, 0.38, 358.92, 269.29
3064, -23.11, 0.45, -73.97, 336.00, 0.40, 358.92, 271.12
3073, -23.26, 1.35, -72.62, 335.73, 0.42, 358.91, 273.32
3083, -23.71, 1.50, -72.17, 335.47, 0.45, 358.90, 273.62
3092, -24.16, 1.20, -73.97, 335.20, 0.47, 358.89, 272.84
3102, -23.71, 1.95, -74.57, 334.95, 0.48, 358.88, 274.70
3111, -24.46, 1.95, -73.22, 334.70, 0.48, 358.88, 274.56
3121, -23.41, 2.25, -72.92, 334.44, 0.49, 358.88, 275.49
3130, -23.41, 2.25, -72.92, 334.17, 0.49, 358.87, 275.49
3140, -23.26, 0.60, -74.12, 333.91, 0.51, 358.86, 271.48
3149, -22.66, 0.75, -72.17, 333.63, 0.54, 358.86, 271.90
3158, -24.61, 1.65, -73.37, 333.35, 0.57, 358.85, 273.84
3198, -22.36, -0.30, -71.12, 333.07, 0.59, 358.84, 269.23
3207, -21.46, 2.10, -73.37, 332.80, 0.60, 358.83, 275.59
3217, -23.26, 1.35, -72.62, 332.54, 0.61, 358.83, 273.32
3226, -22.66, 2.55, -73.22, 332.26, 0.61, 358.82, 276.42
