1488, 38.71, 47.56, -58.21, 359.80, 359.12, 359.99, 39.14
1498, 39.91, 46.21, -58.81, 359.77, 359.11, 359.98, 40.82
1507, 40.36, 46.66, -58.96, 359.75, 359.11, 359.97, 40.86
1517, 39.31, 47.41, -58.36, 359.72, 359.11, 359.96, 39.66
1527, 40.06, 46.66, -58.06, 359.70, 359.11, 359.95, 40.65
1536, 39.46, 46.21, -58.21, 359.67, 359.11, 359.94, 40.49
1546, 39.46, 47.56, -58.21, 359.64, 359.11, 359.93, 39.68
1556, 40.06, 47.41, -57.01, 359.61, 359.10, 359.93, 40.20
1565, 39.91, 47.56, -58.81, 359.58, 359.10, 359.92, 40.00
1575, 39.61, 47.11, -57.31, 359.55, 359.10, 359.91, 40.06
1585, 39.16, 46.51, -58.81, 359.53, 359.09, 359.90, 40.10
1595, 41.11, 46.66, -57.61, 359.50, 359.09, 359.89, 41.38
1604, 41.26, 46.51, -57.46, 359.47, 359.09, 359.88, 41.58
1614, 40.36, 46.66, -57.61, 359.45, 359.09, 359.87, 40.86
1624, 40.96, 46.96, -59.26, 359.42, 359.08, 359.86, 41.10
1634, 40.66, 47.11, -58.36, 359.39, 359.09, 359.85, 40.80
1643, 40.36, 46.66, -59.41, 359.35, 359.08, 359.84, 40.86
1653, 39.16, 46.96, -58.81, 359.32, 359.08, 359.84, 39.82
1715, 40.51, 48.76, -57.46, 359.29, 359.08, 359.83, 39.72
1725, 39.31, 47.41, -58.96, 359.26, 359.07, 359.82, 39.66
1735, 39.46, 48.01, -59.26, 359.22, 359.07, 359.81, 39.42
1745, 38.56, 47.41, -59.41, 359.19, 359.07, 359.80, 39.12
1755, 40.06, 45.61, -59.41, 359.16, 359.06, 359.79, 41.29
1765, 39.46, 48.31, -59.26, 359.12, 359.06, 359.78, 39.24
1775, 40.21, 48.01, -58.21, 359.09, 359.06, 359.77, 39.95
1785, 39.46, 48.01, -59.56, 359.06, 359.05, 359.76, 39.42
1795, 41.56, 48.76, -58.51, 359.02, 359.05, 359.75, 40.44
1805, 38.71, 47.26, -58.81, 358.98, 359.05, 359.74, 39.32
1815, 39.91, 48.01, -58.81, 358.95, 359.05, 359.73, 39.74
1825, 39.01, 47.11, -58.06, 358.91, 359.05, 359.72, 39.63
1835, 39.31, 47.86, -58.36, 358.88, 359.05, 359.71, 39.40
1845, 40.21, 46.96, -59.26, 358.85, 359.04, 359.70, 40.57
1855, 39.91, 46.21, -58.81, 358.81, 359.04, 359.69, 40.82
1865, 39.31, 47.86, -58.66, 358.78, 359.04, 359.68, 39.40
1875, 37.66, 48.01, -58.81, 358.75, 359.03, 359.67, 38.11
1914, 41.11, 46.66, -56.56, 358.72, 359.03, 359.66, 41.38
1924, 39.16, 47.26, -60.32, 358.68, 359.02, 359.66, 39.64
1934, 39.91, 49.36, -60.32, 358.64, 359.02, 359.65, 38.96
1944, 40.06, 47.41, -58.96, 358.60, 359.01, 359.64, 40.20
1954, 40.21, 47.26, -59.56, 358.56, 359.01, 359.63, 40.39
1964, 38.56, 48.91, -57.61, 358.53, 359.01, 359.62, 38.25
1974, 39.61, 49.21, -58.66, 358.49, 359.01, 359.61, 38.83
1984, 39.16, 47.56, -58.21, 358.45, 359.00, 359.60, 39.47
1994, 41.11, 46.66, -60.02, 358.41, 359.00, 359.59, 41.38
2004, 39.01, 47.86, -58.66, 358.38, 359.00, 359.58, 39.18
2014, 37.81, 47.86, -58.66, 358.34, 359.00, 359.57, 38.31
2024, 38.56, 47.41, -58.96, 358.31, 358.99, 359.56, 39.12
2034, 39.16, 47.26, -59.26, 358.27, 358.99, 359.55, 39.64
2044, 39.01, 47.41, -58.36, 358.22, 358.98, 359.54, 39.45
2054, 40.36, 46.66, -58.66, 358.18, 358.98, 359.53, 40.86
2064, 39.01, 47.11, -59.41, 358.14, 358.98, 359.53, 39.63
2074, 38.41, 46.96, -58.21, 358.10, 358.97, 359.52, 39.28
2113, 40.66, 47.11, -58.06, 358.06, 358.97, 359.51, 40.80
2123, 39.61, 46.66, -58.06, 358.02, 358.96, 359.50, 40.33
2133, 40.21, 47.26, -60.32, 357.98, 358.96, 359.49, 40.39
2143, 40.06, 47.11, -60.02, 357.94, 358.96, 359.48, 40.38
2153, 39.31, 47.11, -60.02, 357.90, 358.96, 359.47, 39.84
2163, 38.56, 47.41, -59.71, 357.86, 358.96, 359.46, 39.12
2173, 38.71, 46.96, -59.56, 357.82, 358.95, 359.45, 39.50
2183, 38.41, 47.56, -58.81, 357.78, 358.95, 359.45, 38.92
2193, 40.36, 47.41, -59.71, 357.74, 358.94, 359.44, 40.41
2203, 39.46, 47.56, -58.21, 357.69, 358.94, 359.43, 39.68
2213, 38.56, 46.66, -58.66, 357.65, 358.94, 359.42, 39.57
2223, 39.01, 46.66, -58.96, 357.60, 358.94, 359.41, 39.90
2233, 39.01, 48.91, -59.41, 357.56, 358.93, 359.40, 38.57
2243, 38.71, 48.01, -58.51, 357.51, 358.93, 359.39, 38.88
2253, 40.36, 46.66, -58.06, 357.47, 358.92, 359.38, 40.86
2263, 39.91, 46.51, -59.56, 357.42, 358.92, 359.38, 40.63
2273, 39.16, 47.26, -57.76, 357.37, 358.91, 359.37, 39.64
2311, 39.61, 46.06, -58.36, 357.33, 358.91, 359.36, 40.69
2321, 40.21, 48.01, -58.51, 357.29, 358.91, 359.35, 39.95
2331, 39.31, 48.46, -58.66, 357.24, 358.90, 359.34, 39.05
2341, 40.36, 47.41, -58.96, 357.20, 358.89, 359.33, 40.41
2351, 39.01, 46.06, -59.41, 357.15, 358.89, 359.32, 40.26
2361, 40.51, 48.31, -58.21, 357.10, 358.88, 359.31, 39.98
2371, 38.41, 47.26, -57.76, 357.05, 358.88, 359.30, 39.10
2381, 40.06, 46.36, -58.06, 357.01, 358.87, 359.29, 40.83
2391, 38.11, 47.26, -59.86, 356.96, 358.87, 359.29, 38.88
2401, 39.91, 46.96, -58.51, 356.92, 358.86, 359.28, 40.36
2411, 38.41, 48.01, -59.56, 356.87, 358.86, 359.27, 38.66
2421, 38.56, 47.41, -60.02, 356.83, 358.85, 359.26, 39.12
2431, 39.01, 47.41, -58.66, 356.77, 358.84, 359.25, 39.45
2441, 39.31, 47.11, -58.06, 356.72, 358.84, 359.24, 39.84
2451, 39.31, 47.11, -58.96, 356.67, 358.84, 359.23, 39.84
2461, 38.41, 46.96, -59.56, 356.62, 358.83, 359.22, 39.28
2471, 40.66, 47.11, -60.02, 356.57, 358.83, 359.21, 40.80
2509, 40.21, 46.96, -57.76, 356.52, 358.82, 359.21, 40.57
2519, 40.51, 48.01, -57.46, 356.47, 358.82, 359.20, 40.16
2529, 39.16, 48.31, -59.26, 356.42, 358.81, 359.19, 39.03
2539, 40.21, 47.56, -59.56, 356.37, 358.81, 359.18, 40.21
2549, 37.36, 47.56, -57.76, 356.31, 358.80, 359.17, 38.15
2559, 39.46, 47.56, -58.51, 356.27, 358.80, 359.16, 39.68
2569, 39.61, 47.86, -58.66, 356.21, 358.79, 359.15, 39.61
2579, 38.71, 47.56, -58.81, 356.16, 358.79, 359.14, 39.14
2589, 39.16, 46.51, -59.56, 356.10, 358.79, 359.14, 40.10
2599, 39.46, 47.26, -57.76, 356.05, 358.78, 359.13, 39.86
2609, 40.51, 48.76, -58.81, 355.99, 358.78, 359.12, 39.72
2619, 38.11, 46.96, -58.51, 355.94, 358.77, 359.11, 39.06
2629, 39.46, 46.96, -59.56, 355.88, 358.77, 359.10, 40.04
2639, 40.06, 47.41, -60.02, 355.82, 358.76, 359.09, 40.20
2649, 38.56, 47.86, -58.06, 355.77, 358.76, 359.08, 38.86
2659, 39.16, 47.56, -58.81, 355.72, 358.75, 359.07, 39.47
2669, 38.71, 47.26, -57.76, 355.66, 358.74, 359.07, 39.32
2771, 39.91, 46.51, -58.81, 353.28, 358.53, 358.76, 40.63
2781, 39.31, 47.11, -58.06, 353.20, 358.53, 358.76, 39.84
2791, 39.91, 47.56, -60.62, 353.12, 358.52, 358.75, 40.00
2801, 40.21, 47.26, -58.51, 353.04, 358.51, 358.74, 40.39
2811, 38.41, 45.91, -59.86, 352.97, 358.50, 358.73, 39.92
2821, 39.16, 46.51, -59.26, 352.89, 358.50, 358.73, 40.10
2831, 39.91, 47.26, -58.81, 352.82, 358.49, 358.72, 40.18
2841, 38.11, 47.56, -59.26, 352.74, 358.48, 358.71, 38.70
2851, 39.16, 46.96, -59.26, 352.66, 358.48, 358.70, 39.82
2860, 39.46, 48.31, -58.81, 352.58, 358.47, 358.70, 39.24
2871, 40.06, 47.86, -58.66, 352.50, 358.46, 358.69, 39.93
2881, 39.46, 48.31, -60.32, 352.42, 358.46, 358.68, 39.24
2891, 39.16, 48.31, -59.86, 352.33, 358.45, 358.67, 39.03
2901, 39.31, 47.11, -60.02, 352.25, 358.44, 358.66, 39.84
2911, 39.91, 47.56, -57.76, 352.16, 358.43, 358.65, 40.00
2921, 39.01, 47.41, -58.36, 352.08, 358.42, 358.65, 39.45
2931, 40.21, 47.26, -59.26, 352.00, 358.41, 358.64, 40.39
2971, 39.31, 47.11, -58.66, 351.91, 358.40, 358.63, 39.84
2980, 39.31, 47.11, -58.66, 351.83, 358.40, 358.62, 39.84
2990, 39.46, 47.26, -59.26, 351.74, 358.39, 358.61, 39.86
2999, 39.01, 47.86, -60.02, 351.65, 358.38, 358.61, 39.18
3009, 39.61, 45.61, -58.96, 351.56, 358.38, 358.60, 40.97
3019, 38.56, 47.86, -58.06, 351.48, 358.37, 358.59, 38.86
3028, 39.01, 46.06, -58.66, 351.39, 358.36, 358.58, 40.26
3038, 38.11, 47.26, -58.81, 351.31, 358.35, 358.58, 38.88
3047, 38.41, 47.56, -58.21, 351.21, 358.35, 358.57, 38.92
3057, 40.36, 47.41, -58.96, 351.13, 358.34, 358.56, 40.41
3067, 40.96, 46.96, -58.81, 351.04, 358.33, 358.55, 41.10
3076, 39.31, 46.66, -58.96, 350.94, 358.32, 358.55, 40.11
